Value
0
0
0.2
0.6
0.560416667
0.725
0.55
0
0
0
0
0
0
0
0
0.333333333
0.75
1
0
0
0
0
0
0.4
0
0
0
0
0
0
0.767857143
0
0
0
0.4375
0.933333333
0.428571429
0.75
0.6
0
0.8
1
0
0
0.888888889
0
0.5
0.767857143
0
0.5
0.122222222
1
0.7
0.433333333
0.451111111
0
0.49047619
0.4
0.166666667
0
0.8
0.888888889
0
0.408333333
0.35
0.4
0.2
0.95
0.144444444
0
0.5
0
0.25
0
0
0.283209877
0.766666667
0.75
0.375
0
0.734126984
0
1
0.888888889
0.6
0.490178571
0.666666667
0.45
0.772222222
0.479166667
0
0.321428571
0.477272727
0
0.2
0.535714286
0.125
1
0.497222222
0.6
0.4
0.655270655
0.583333333
0
0.875
1
0.65
0.6
0
0.076923077
1
0
0.35
0.535714286
0.3
0.5
0
0.5
0
0.7
0.083333333
0.5
0
0
0
0.375
0
0.375
0.5
0.341666667
0.295384615
0.6
0
0
0.266666667
0.177564103
0.625
0.46
1
0.45
0.2
0.558333333
0.41875
0.2625
0.44
0.458974359
0.475
0.617857143
0
0.5
0.194444444
0.35
0
0.606944444
0
0.616666667
0
0.5
0.75
0.37
0.7
0.6
0.3
0
0.5
0.386111111
0.888888889
0.888888889
0.2
0
0.583333333
0
0
0
0.5125
0
0
0.535714286
0.5
0
0
0.288888889
0
0
0
0
0.6
1
0
0
0.508
0.5
0.966666667
0.5
0
0.35
0.679444444
0.760416667
0
0
1
0.675
0.888888889
0.5
0
1
0.4
1
0
0
0
0.622857143
1
0.9
0.45
0.6
0
0
0.75
0
0
0.888888889
0
0.475
0.75
0.35
0.066666667
0.646296296
0
0
0.6375
0
1
0.377272727
0.535714286
0.4
0
0.54
0.456746032
0
0
0
1
0.638095238
0.535714286
1
0.458333333
0.666666667
0
0.2
0
0.666666667
0.9
0.466666667
0
0
0
0
0.370833333
0.75
0.28968254
0
0.491666667
0.375
0.2
0.775
0
0
0
0.8
0
0.1
0.55
0
0
0.399867725
0
0.3
0
1
0
0
0
0
1
1
1
0
0.55
0.5
0
0.1
0.6
0
0.895833333
0
0.625
0.2
0.8
1
1
0.54
0.888888889
0.588888889
0.755555556
0.633333333
0.4
0
1
0.61
0
0.15
0.477777778
0.4
0.302380952
0.066666667
0
0
0.3
0.3
0
0.666666667
0.625
0
0.4
0.3625
0.45
0.52
0.789583333
0
0.602777778
0.216666667
0.536
0.25
0.675833333
0.391666667
0.525
0.233333333
0.344886364
0.5
0.55
0
0.7
0.288888889
0
0.776
0.7
0.605
0.66875
0
0.633333333
0
0
0
0.8
0.6
1
0.35
0.4
0
0.5
0
0
0.8
0.596296296
0.511111111
0.35
0
0
0
0
0.65
0.4
0.55
0.383333333
0.75
0.6
0.627777778
0.55
0.453333333
0.3875
0.7
0.6
0.4
0
0
0
0.6
0.467857143
0
0.535714286
0.6
0
0
0.683333333
0.5
0.6
0.675
0.493333333
0.4
0.716666667
0
1
0.765
0.8
0.85
0.553333333
0.866666667
0
0.8
0.733333333
0.666666667
0.7
0.25
0.787142857
0.5
0.466666667
0.706666667
0.199450549
0.125
0.321428571
0.416666667
0.1
0
0.345238095
0
0
0.231150794
0
1
0.875
0.541666667
1
0.5
0
0.644444444
0.383333333
0
0
0
0
0
0.6
0.25
0.267857143
0
0.25
0.2
0.333333333
0.5
0.2
0.5
0.375
0.158974359
0.421111111
0.2
0
0.511904762
0.55
0.430952381
0.5
0
0.5
0.666666667
0.2
0
0
0.666666667
0
0
0.65
0.48
0.2
0.404166667
0.2
0.516666667
0.683333333
0
0
0.625
0.325
0.545
0.463333333
0.05
0
0.6875
0
0.5
0.375
0.7
0.5
0
0.5625
0.375
0.512962963
0.5
0
0.288888889
1
0.6
0
0
0
0
0
0.288888889
0
0.464920635
0.633333333
0
0.857142857
0
0
0
0.538257576
0.720909091
0
0.4
0.569444444
0.651515152
0.65
0
0
0
0
0.75
0.75
0.3625
0.125
0
0.558333333
0
0
0
0.375
0.125
0.975
0.416666667
0.4375
0
0.416666667
0.52
0
0.2
0
0.2
0
0.75
0
0
0
0
0
0.567857143
0.8
0
0.95
0
0.375
0.288888889
1
0.75
0
0
0.242424242
0.05
0.6
0.65
0.258333333
0.3
0.4
0.571428571
0.511363636
0.1925
0.6
0.822222222
0.283333333
0.425
0.725
0
0.7
0.9
0
0
0.75
0.75
0.75
0.525
0.5
0.5
0
0
0.9
0.55
0.64375
0
0
0.6
0
0.75
0.6
0
0
0
0
0
0
0
0
0
0
0.857142857
0.442857143
0
0
0
0.535714286
0.766666667
0.291666667
0.5
0.6875
0.466666667
0.333333333
0.805952381
0.8
0
0.8
0
0.8
0.533333333
0
0.466666667
0
0
0
0.3
0
0.577777778
0
0.617857143
0
0.5
0
1
1
0.575
0.952380952
0.6
0.601515152
0.487077922
0.333333333
0.4
0.2
0.580411255
0
0
0.354861111
0
0
1
0.4
0.26
0.77
0.372920635
0.05
0.5
0.556865079
0.6
0
0.394444444
0
0
1
0.5
0
0
0
1
0.716666667
0
0.246428571
0.535714286
0
0.525
0.8
0.2
0
0.666666667
0.1
0
0.2
0
0.533333333
0
0.5
0.444444444
0
1
0
0.288888889
0
0.466666667
0.8
0.3
1
0
0
0.5
0.683333333
0.5
0.2
0.2
0
0.351515152
0.375
0
0.066666667
0
0.6875
0
0.35
0.2
0.5
0
0.428571429
0
0.396296296
0.5
0.6
0
0
0.2
0.2
0
0
0.5
0.666666667
0.375
0
0.4
0
0.499404762
0.655
0.266666667
0.506666667
0.625
0
0.566666667
0.1125
0
0.557142857
1
0.6875
0
0.55
0.716666667
0.632777778
0
0.9
0
0
0.6
0.288888889
0.05
0
1
0
0
0
0.288888889
0
0
0
0.888888889
0
0
0
0.583333333
0
0
1
0.6
0
1
0.433333333
0.15
0.666666667
0.2
0
0
1
0.76
0.823333333
0.658333333
0.65
0.575
0.5
0.4
0.3
0.503541667
0.425
0.955555556
0.566666667
1
0.615
0.866666667
1
0.5
0.863541667
0.75
0.5
0.9
0.3
0.766666667
0
0.25
0
0.334722222
0.65
0.207407407
0.75
0.79
0.825
0
0
0.4
0.4
0
0
0.875
0.666666667
0.479166667
0.366666667
0.8125
0.2
0.666666667
0.813333333
0
0.364814815
0.075
0
0.228571429
0
0.65
0
0.517857143
0.416666667
0
0.535714286
0.417857143
0.535714286
0.54
0.84375
0
0.6375
0.391428571
1
0.6875
0
0
0
0.65
0
0.535714286
0
0.825
0
0.78
0.485714286
0
0
0
0.6
0.6
0.635034014
0.494848485
0.454242424
0.643333333
0.65
0.25
0.666666667
0.666666667
0.283333333
0.8875
0.451851852
0.5625
0.633333333
0.603571429
0.288888889
0
0.39
1
0.533333333
0.9
0.410952381
0.391666667
0.666666667
0.4125
0.8
0.666666667
0.195
0.316666667
0.25
0.644444444
0.7
0.55
0.833333333
0.6
0.55
0
0.418055556
0.05
0
0
0.7
0.4
0.15
0
0
0.334848485
0.622222222
0
0
1
0.3
0.516666667
0
1
0
0
0
0.533333333
1
0.45
0
0.6
0.5
0.6
1
0.855
0.666666667
0.1
0
0.725
0.9
0.366666667
1
0.31547619
0.144444444
0
0.769230769
0.475
0.975
1
0.333333333
0.5
0.5
0.35
0.288888889
1
0.630952381
0.4
0.344444444
0.644444444
0
0
0
0.733333333
0.5
0.484100529
0
0
0.888888889
0.1
0.84047619
0.5
0.5
0
0.625
0.5
0
0.63
0.6
0.3
0.5
0.733333333
0.45
0.352272727
0
0.575
0.5
0.583333333
0.4
0
0
0
0.733333333
0
0.707142857
0.75
0.754444444
0.3
0.25
1
0.9
0.333333333
0
0.75
0.450909091
0
0.385194805
0.225
0.354166667
0.308333333
0.03125
0
0
0
0.7
0.25
0.566666667
0
0
0.7
0.35
0
0.6
0.583333333
0
0.65
0.467857143
0
1
0.65
0
0
0.575
0.3
0.288888889
0.566666667
0.225
0.595
1
0.05
0
0
1
0.65
0
0.125
0.8
0.3
0.5
0.480555556
0.525
0.7
0.478571429
0.5
0.39
0.283333333
0.75
0.386666667
0.5
0.525
0.7
0.1
0
0
0
0.666666667
0.466666667
1
0.84375
0.4
0.575
0.379487179
0.43
0.275
0
0
0.725
0.5
0.75
1
0.95
0.54375
0.4
0.4
0.4
1
0.7
0.6
1
0.166666667
0.3
0
0.530555556
0
0.538095238
0.4
0
0
1
0.1
0
0.85
0.769444444
0.588888889
0
0
0.458333333
0.65
0.3
0.5
0
0.75
0.625
0.5
0
0.535714286
0.373015873
0.25
0.38962963
0
0.6
0.6
0.766666667
0.888888889
0.770833333
0.644444444
0.266666667
0.5
0.361111111
0.516666667
0.448611111
0.319444444
0.3
0
0.5375
0.58
0.38537415
0.3875
0.066666667
0
0.535714286
0.78
0.7
0.25
0.357142857
0
0.95
0.793333333
0.65
0
0.7
0
0.233333333
0
0.55
0.1
0
0.65
0
0.4
0.636363636
0.2
0
0
0
0
0.588888889
0.479166667
0.607142857
0.333333333
1
0.2
0.675
0
0.066666667
0
0.35
0.6
0.6
0.727777778
0
1
0
0.666666667
0.666666667
0.7
0.8
0
0.6
0.55
0.5
0.659722222
1
0.5
0.3125
0.291666667
0.428571429
1
0
0
0.866666667
1
0.541666667
0
0.5
0.4375
0.3
0.553333333
0.355555556
0.816666667
0.671428571
0.641666667
0.376666667
0
0.85
0.616666667
0.7
0.2
0.625
0.076923077
0.076923077
1
0.3
0
0.45
0.366666667
0.2
0.725
0.8
0.5
0.75
0.4
0.7
0.375
0.55
0
0.3
0.4
0.425
0.333333333
0.491190476
1
0.933333333
0
0
0.5
0
0.35
0.833333333
0
0
0.5
0.633333333
0.8
0.933333333
0.366666667
0.547777778
0.166666667
0.3
1
0.75
0.78
0.2
0.5
0.6
0.566666667
0.6125
0.511111111
0.333333333
0.510416667
0.311111111
0.25
0.227272727
0
1
0
0
0.475
0.1
0.433333333
0.75
0.75
0.5
0.338888889
0.682698413
0.65
0.879166667
0
0.76
0.566666667
0.621428571
0.85
0
0.7
0.152777778
0.8
0.3
0.825
1
0
0.6
0.5125
0.9
0.533333333
0.6
0.875
0
0.125
0
0.144444444
0.5
0
0.9
0.1
0.744444444
0.5
0
0.7
0
0
0
0.594444444
0
0
0.158333333
1
0
0.9
0.9
0.1
0.211904762
0
0.9
0
0
0.3
0
0.75
0
0.1
0.615
0.34
0.6
0.261111111
0.4
0.2
0.4
0
0.673611111
0.3
0
0
0.55
0
0
0.666666667
0.3875
0
0.3
0.6
0.394444444
0
0.4
0.26
1
0
0
0.7
0.95
0.683333333
0.9
0.5
0
0.166666667
0
0
0.4
0.427272727
0.566666667
1
0
0
0.5
0.354761905
0.480952381
0.5
0.177777778
1
0.288888889
0.57
0
0.1
0.735
0.76
0.66
0.575
0.611818182
0.425
0.77
0.45
0
0.288888889
0.344444444
0.413333333
0
0
0.8
0.355555556
0.826666667
0.5
0.8
0.4
0.513333333
0.2
0.751190476
1
0.433333333
0.75
0.438636364
0.15
0.375
0.375
0.318
0.233333333
0
0.4
0.066666667
0.475
0.075
0.6
0.55
0.362962963
0.4
0.6
0.611111111
0
0
0.666666667
0.525
0
0.5875
0.244444444
0.2
0.355555556
0.4
0
0.6
0
1
0.9
0.405555556
0.533333333
0
0.27
0
0.2
0.25
0.216666667
0
0.65
0.4
0.7
0
0
0
1
0.344444444
0.4
1
0.675
0.5
1
0.619444444
0.455555556
0.4
0
0.401136364
0
0.233333333
0.4
0.6
0
0.533333333
0.7
0.4
0.514814815
0
0.6625
0.288888889
0.568888889
0.39117284
0.9
0.5625
0.1
0.455142857
0.6
0.563333333
0.454545455
0.483333333
0.466666667
0.5
1
0.26155303
0.58
0.75
0.683333333
0
0.2
0
0
0
0.7125
0.9375
0
0
0
0.75
0
0.52
0.2125
0.75
0.5
0.433333333
0.642857143
0.6375
0.721031746
0.3
0.4
0
0.803333333
0.75
0
0
0.547222222
0.444444444
0
0.888888889
1
0.5
0.944444444
0
0
0.7125
1
0.5625
0.75
0.75
0.433333333
0.75
0.425
0.475
1
0.46780303
0
0.266666667
0
0.5
0.7
0.727272727
0.269191919
0.233333333
0.8
0.725
0.4875
0.79
0.43125
0.333333333
0.125
0.375
0.375
0
0.1
0.693333333
